group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_1024__1750	8	6.0488e-01	5.7530e-01	0.925895	0
hDel_1168__750	15	6.0489e-01	5.1832e-01	0.910654	0
hDel_2369__0	7	6.0525e-01	5.6958e-01	0.921102	0
hDel_1062__5750	11	6.0577e-01	5.4710e-01	0.914224	0
hDel_2369__750	17	6.0584e-01	5.0379e-01	0.902991	1
hDel_6528__6250	10	6.0615e-01	5.5368e-01	0.914224	0
hDel_4548__500	10	6.0629e-01	5.5368e-01	0.914224	0
hDel_7235__17250	7	6.0715e-01	5.7714e-01	0.927318	0
hDel_5669__750	13	6.0734e-01	5.5261e-01	0.914224	0
hDel_6570__1250	17	6.0793e-01	5.0379e-01	0.902991	1
hDel_4166__11250	7	6.0819e-01	5.7964e-01	0.927769	0
hDel_3429__14500	16	6.0863e-01	5.2140e-01	0.911361	1
hDel_1106__0	20	6.0895e-01	5.1028e-01	0.904404	1
hDel_4157__750	10	6.0904e-01	5.5368e-01	0.914224	0
hDel_4944__1500	12	6.0927e-01	5.4772e-01	0.914224	0
hDel_1958__250	5	6.1006e-01	5.9181e-01	0.930769	0
hDel_2967__1750	9	6.1026e-01	5.7876e-01	0.927769	0
hDel_7085__0	6	6.1032e-01	5.7979e-01	0.927769	0
hDel_3021__250	5	6.1068e-01	5.9181e-01	0.930769	0
hDel_5452__500	7	6.1068e-01	5.8293e-01	0.928373	0
hDel_5487__0	5	6.1094e-01	5.9181e-01	0.930769	0
hDel_3530__3000	6	6.1162e-01	5.7979e-01	0.927769	0
hDel_1066__1500	8	6.1182e-01	5.7908e-01	0.927769	0
hDel_7002__5000	12	6.1203e-01	5.5344e-01	0.914224	0
hDel_6234__1250	11	6.1243e-01	5.5507e-01	0.914224	0
hDel_494__10000	7	6.1266e-01	5.8463e-01	0.929351	0
hDel_6931__500	20	6.1276e-01	5.1429e-01	0.907192	1
hDel_3711__750	19	6.1285e-01	5.2341e-01	0.911361	1
hDel_2044__250	18	6.1305e-01	5.2404e-01	0.911361	1
hDel_4751__250	6	6.1308e-01	5.8271e-01	0.928373	0
hDel_5957__500	12	6.1352e-01	5.5344e-01	0.914224	0
hDel_5412__3250	19	6.1373e-01	5.2744e-01	0.911361	1
hDel_4172__5250	9	6.1423e-01	5.7876e-01	0.927769	0
hDel_7235__11750	10	6.1429e-01	5.6325e-01	0.917590	0
hDel_772__25750	6	6.1435e-01	5.8271e-01	0.928373	0
hDel_6651__500	30	6.1474e-01	5.4473e-01	0.914224	1
hDel_5959__250	6	6.1546e-01	5.8561e-01	0.929351	0
hDel_6633__5000	13	6.1562e-01	5.5573e-01	0.914224	0
hDel_2055__6000	7	6.1583e-01	5.8626e-01	0.929351	0
hDel_2676__3750	10	6.1612e-01	5.6325e-01	0.917590	0
hDel_2497__1000	11	6.1633e-01	5.6034e-01	0.916925	0
hDel_1431__250	11	6.1669e-01	5.6034e-01	0.916925	0
hDel_2185__4750	6	6.1681e-01	5.8561e-01	0.929351	0
hDel_7235__16500	11	6.1706e-01	5.6034e-01	0.916925	0
hDel_7061__8250	16	6.1723e-01	5.2916e-01	0.911361	1
hDel_361__17250	5	6.1769e-01	6.0147e-01	0.931790	0
hDel_6002__1500	9	6.1834e-01	5.8083e-01	0.928373	0
hDel_4985__2250	5	6.1840e-01	6.0269e-01	0.931790	0
hDel_2685__0	13	6.1855e-01	5.5875e-01	0.916925	0
hDel_5355__7000	7	6.1863e-01	5.8626e-01	0.929351	0
hDel_1024__1250	16	6.1870e-01	5.2916e-01	0.911361	1
hDel_7009__1250	8	6.1923e-01	5.9012e-01	0.930769	0
hDel_2613__6250	10	6.2085e-01	5.6801e-01	0.919563	0
hDel_6144__1500	11	6.2086e-01	5.6292e-01	0.917590	0
hDel_5502__10500	15	6.2156e-01	5.4769e-01	0.914224	0
hDel_2055__3750	8	6.2157e-01	5.9012e-01	0.930769	0
hDel_1200__2250	6	6.2236e-01	5.9267e-01	0.930769	0
hDel_4859__11000	10	6.2242e-01	5.6801e-01	0.919563	0
hDel_6185__4500	6	6.2315e-01	5.9267e-01	0.930769	0
hDel_330__250	16	6.2318e-01	5.3693e-01	0.914224	1
hDel_3021__1250	5	6.2353e-01	6.0504e-01	0.931790	0
hDel_2020__500	13	6.2356e-01	5.6789e-01	0.919563	0
hDel_1078__1250	14	6.2367e-01	5.6330e-01	0.917590	0
hDel_6188__1250	18	6.2393e-01	5.2404e-01	0.911361	1
hDel_6007__750	17	6.2396e-01	5.3116e-01	0.911361	1
hDel_4082__1250	28	6.2402e-01	5.4566e-01	0.914224	1
hDel_2173__4000	7	6.2452e-01	5.9276e-01	0.930769	0
hDel_1665__3500	11	6.2453e-01	5.6808e-01	0.919563	0
hDel_4859__8000	13	6.2494e-01	5.6789e-01	0.919563	0
hDel_7235__7000	9	6.2550e-01	5.8704e-01	0.929351	0
hDel_3429__14000	10	6.2605e-01	5.7729e-01	0.927318	0
hDel_2020__9000	15	6.2670e-01	5.5830e-01	0.916925	0
hDel_4623__3500	19	6.2754e-01	5.3949e-01	0.914224	1
hDel_4120__0	8	6.2760e-01	5.9915e-01	0.931790	0
hDel_7002__5500	16	6.2789e-01	5.4083e-01	0.914224	0
hDel_6226__750	20	6.2799e-01	5.4223e-01	0.914224	1
hDel_4724__750	5	6.2804e-01	6.1208e-01	0.933957	0
hDel_6057__7250	6	6.2824e-01	5.9693e-01	0.931790	0
hDel_4285__1750	5	6.2858e-01	6.1266e-01	0.933957	0
hDel_2823__2750	6	6.2890e-01	5.9693e-01	0.931790	0
hDel_7179__16750	7	6.2924e-01	6.0077e-01	0.931790	0
hDel_3530__1000	23	6.2942e-01	5.3453e-01	0.913766	1
hDel_855__750	6	6.2946e-01	5.9693e-01	0.931790	0
hDel_3059__12750	20	6.2994e-01	5.4223e-01	0.914224	1
hDel_5637__500	5	6.3002e-01	6.1324e-01	0.933957	0
hDel_845__6750	11	6.3024e-01	5.7321e-01	0.923859	0
hDel_172__4250	11	6.3065e-01	5.7321e-01	0.923859	0
hDel_1635__250	5	6.3218e-01	6.1324e-01	0.933957	0
hDel_4985__3500	6	6.3229e-01	5.9972e-01	0.931790	0
hDel_2781__5250	5	6.3235e-01	6.1324e-01	0.933957	0
hDel_6570__2500	6	6.3285e-01	6.0113e-01	0.931790	0
hDel_4720__3250	7	6.3290e-01	6.0393e-01	0.931790	0
hDel_1939__7000	9	6.3372e-01	5.9921e-01	0.931790	0
hDel_2020__8250	10	6.3381e-01	5.9748e-01	0.931790	0
hDel_438__250	7	6.3428e-01	6.0393e-01	0.931790	0
hDel_312__1000	19	6.3443e-01	5.4353e-01	0.914224	1
hDel_2093__12500	11	6.3518e-01	5.8078e-01	0.928373	0
hDel_2613__5500	7	6.3539e-01	6.0705e-01	0.932258	0
hDel_2657__3000	7	6.3559e-01	6.0862e-01	0.933732	0
hDel_3596__250	9	6.3598e-01	5.9921e-01	0.931790	0
hDel_5084__0	13	6.3621e-01	5.7386e-01	0.924191	0
hDel_7179__5750	8	6.3629e-01	6.0623e-01	0.931790	0
hDel_4759__0	5	6.3632e-01	6.1908e-01	0.934415	0
hDel_2093__17000	8	6.3656e-01	6.0623e-01	0.931790	0
hDel_3326__2500	10	6.3666e-01	5.9748e-01	0.931790	0
hDel_6048__4000	13	6.3812e-01	5.7678e-01	0.927318	0
hDel_6520__1750	9	6.3823e-01	6.0122e-01	0.931790	0
hDel_1062__0	5	6.3865e-01	6.2083e-01	0.934415	0
hDel_1003__2750	6	6.3891e-01	6.0531e-01	0.931790	0
hDel_1460__1250	9	6.3926e-01	6.0318e-01	0.931790	0
hDel_2024__1000	9	6.3964e-01	6.0318e-01	0.931790	0
hDel_7235__17750	25	6.4003e-01	5.4237e-01	0.914224	1
hDel_5140__4000	12	6.4012e-01	5.8668e-01	0.929351	0
hDel_2354__1250	10	6.4085e-01	6.0409e-01	0.931790	0
hDel_6226__0	9	6.4100e-01	6.1109e-01	0.933957	0
hDel_4859__11250	9	6.4133e-01	6.1109e-01	0.933957	0
hDel_5245__4250	7	6.4214e-01	6.1479e-01	0.934415	0
hDel_448__1500	15	6.4218e-01	5.8550e-01	0.929351	0
hDel_1880__750	16	6.4253e-01	5.6698e-01	0.919563	0
hDel_3373__47000	14	6.4288e-01	5.8240e-01	0.928373	0
hDel_794__4500	5	6.4294e-01	6.2601e-01	0.936788	0
hDel_4283__2000	18	6.4329e-01	5.4392e-01	0.914224	1
hDel_1267__1500	10	6.4342e-01	6.0629e-01	0.931790	0
hDel_1003__3500	13	6.4387e-01	5.8262e-01	0.928373	0
hDel_3933__1500	19	6.4398e-01	5.4353e-01	0.914224	1
hDel_5286__500	6	6.4463e-01	6.1623e-01	0.934415	0
hDel_399__4250	10	6.4540e-01	6.0845e-01	0.933732	0
hDel_118__3500	9	6.4579e-01	6.1302e-01	0.933957	0
hDel_2713__250	8	6.4624e-01	6.1331e-01	0.933957	0
hDel_1003__4250	14	6.4629e-01	5.8700e-01	0.929351	0
hDel_7235__15250	12	6.4681e-01	5.8668e-01	0.929351	0
hDel_5006__500	11	6.4720e-01	5.9553e-01	0.931790	0
hDel_5648__1250	12	6.4744e-01	5.8937e-01	0.930689	0
hDel_6185__4750	13	6.4773e-01	5.9125e-01	0.930769	0
hDel_636__30750	15	6.4834e-01	5.8715e-01	0.929351	0
hDel_6811__1250	27	6.4864e-01	5.6153e-01	0.916925	1
hDel_6143__1750	15	6.4962e-01	5.8879e-01	0.930635	0
hDel_3090__750	24	6.4990e-01	5.5028e-01	0.914224	1
hDel_399__1500	5	6.5027e-01	6.3271e-01	0.939338	0
hDel_1200__1250	13	6.5043e-01	5.9125e-01	0.930769	0
hDel_1117__14750	10	6.5055e-01	6.1700e-01	0.934415	0
hDel_343__2500	20	6.5104e-01	5.6238e-01	0.917590	1
hDel_2333__3000	8	6.5171e-01	6.1854e-01	0.934415	0
hDel_1939__8750	11	6.5198e-01	5.9790e-01	0.931790	0
hDel_2781__9750	19	6.5226e-01	5.5150e-01	0.914224	1
hDel_6418__185000	15	6.5275e-01	5.9534e-01	0.931790	0
hDel_5845__500	15	6.5275e-01	5.9534e-01	0.931790	0
hDel_1497__1500	5	6.5291e-01	6.3493e-01	0.939568	0
hDel_6854__1250	8	6.5326e-01	6.1854e-01	0.934415	0
hDel_149__250	16	6.5327e-01	5.8839e-01	0.930434	0
hDel_7235__5500	9	6.5353e-01	6.2263e-01	0.934667	0
hDel_7061__9250	8	6.5376e-01	6.1854e-01	0.934415	0
hDel_5502__10250	17	6.5405e-01	5.7060e-01	0.921868	0
hDel_4720__4250	6	6.5407e-01	6.2680e-01	0.936788	0
hDel_3567__500	19	6.5464e-01	5.5943e-01	0.916925	1
hDel_5523__250	7	6.5492e-01	6.2704e-01	0.936788	0
hDel_172__5500	23	6.5516e-01	5.5449e-01	0.914224	1
hDel_845__7500	9	6.5536e-01	6.2358e-01	0.934667	0
hDel_4397__2750	36	6.5607e-01	6.1621e-01	0.934415	1
hDel_6570__1000	7	6.5607e-01	6.2704e-01	0.936788	0
hDel_4027__750	15	6.5636e-01	6.0173e-01	0.931790	0
hDel_4529__30250	10	6.5643e-01	6.1910e-01	0.934415	0
hDel_978__500	15	6.5705e-01	6.0488e-01	0.931790	0
hDel_2354__2500	5	6.5718e-01	6.3827e-01	0.940898	0
hDel_53__500	6	6.5724e-01	6.3334e-01	0.939338	0
hDel_6053__7500	14	6.5747e-01	6.0057e-01	0.931790	0
hDel_6410__3500	21	6.5766e-01	5.7157e-01	0.922545	1
hDel_4169__250	10	6.5847e-01	6.1910e-01	0.934415	0
hDel_6185__500	7	6.5880e-01	6.2852e-01	0.937474	0
hDel_7030__2000	22	6.5927e-01	5.7291e-01	0.923859	1
hDel_5221__6500	16	6.5956e-01	5.9532e-01	0.931790	0
hDel_2479__250	7	6.6007e-01	6.2852e-01	0.937474	0
hDel_7028__30750	12	6.6019e-01	6.0499e-01	0.931790	0
hDel_1076__1250	6	6.6020e-01	6.3593e-01	0.939568	0
hDel_4166__3750	17	6.6027e-01	5.8195e-01	0.928373	0
hDel_3181__2500	10	6.6080e-01	6.2328e-01	0.934667	0
hDel_5738__117000	9	6.6167e-01	6.3384e-01	0.939423	0
hDel_7044__2500	13	6.6191e-01	6.0530e-01	0.931790	0
hDel_3099__1500	16	6.6220e-01	6.0214e-01	0.931790	0
hDel_3933__1750	18	6.6259e-01	5.7580e-01	0.926244	1
hDel_2143__500	8	6.6308e-01	6.3541e-01	0.939568	0
hDel_2186__1000	7	6.6328e-01	6.3303e-01	0.939338	0
hDel_330__3250	6	6.6354e-01	6.3849e-01	0.940898	0
hDel_6878__3750	17	6.6389e-01	5.8938e-01	0.930689	0
hDel_5245__500	8	6.6427e-01	6.3541e-01	0.939568	0
hDel_6098__1750	10	6.6456e-01	6.2532e-01	0.936308	0
hDel_450__1750	26	6.6463e-01	5.6991e-01	0.921193	1
hDel_2044__1000	15	6.6501e-01	6.0488e-01	0.931790	0
hDel_3429__3250	12	6.6503e-01	6.1258e-01	0.933957	0
hDel_2613__4500	5	6.6511e-01	6.4706e-01	0.945579	0
hDel_4759__2750	5	6.6511e-01	6.4706e-01	0.945579	0
hDel_118__3750	12	6.6523e-01	6.1258e-01	0.933957	0
hDel_3303__250	5	6.6556e-01	6.4706e-01	0.945579	0
hDel_5337__1750	14	6.6592e-01	6.0352e-01	0.931790	0
hDel_6410__4000	6	6.6615e-01	6.4231e-01	0.944872	0
hDel_1863__5250	7	6.6668e-01	6.3598e-01	0.939568	0
hDel_3091__500	16	6.6750e-01	6.0885e-01	0.933732	0
hDel_4397__3000	14	6.6844e-01	6.0947e-01	0.933957	0
hDel_6656__750	13	6.6902e-01	6.1345e-01	0.933957	0
hDel_3897__3750	10	6.6939e-01	6.3754e-01	0.940737	0
hDel_6048__5500	21	6.6968e-01	5.7954e-01	0.927769	1
hDel_3059__14500	23	6.6997e-01	5.8627e-01	0.929351	1
hDel_6503__2500	25	6.7012e-01	5.7397e-01	0.924191	1
hDel_5488__4500	29	6.7057e-01	5.8673e-01	0.929351	1
hDel_3722__1000	5	6.7099e-01	6.5351e-01	0.945579	0
hDel_2781__3000	5	6.7106e-01	6.5351e-01	0.945579	0
hDel_7235__18250	5	6.7207e-01	6.5567e-01	0.946932	0
hDel_1094__2000	11	6.7210e-01	6.3351e-01	0.939338	0
hDel_5839__0	17	6.7239e-01	6.0379e-01	0.931790	0
hDel_3181__4500	13	6.7263e-01	6.1612e-01	0.934415	0
hDel_6048__2250	6	6.7267e-01	6.5237e-01	0.945579	0
hDel_4204__22750	6	6.7339e-01	6.5360e-01	0.945579	0
hDel_4781__1000	11	6.7364e-01	6.3892e-01	0.941130	0
hDel_6447__750	23	6.7376e-01	5.9028e-01	0.930769	1
hDel_2613__7000	12	6.7414e-01	6.2006e-01	0.934415	0
hDel_7028__21750	16	6.7469e-01	6.1702e-01	0.934415	0
hDel_2657__5500	9	6.7522e-01	6.4665e-01	0.945579	0
hDel_7156__250	16	6.7608e-01	6.1863e-01	0.934415	0
hDel_939__0	13	6.7641e-01	6.1880e-01	0.934415	0
hDel_2945__0	10	6.7675e-01	6.3955e-01	0.941642	0
hDel_5452__3000	14	6.7691e-01	6.1822e-01	0.934415	0
hDel_5940__1000	20	6.7695e-01	5.8245e-01	0.928373	1
hDel_1740__1500	15	6.7705e-01	6.2044e-01	0.934415	0
hDel_5502__11250	16	6.7760e-01	6.2183e-01	0.934415	0
hDel_3303__1000	6	6.7788e-01	6.5855e-01	0.947162	0
hDel_3326__1750	14	6.7808e-01	6.1822e-01	0.934415	0
hDel_1997__1000	12	6.7865e-01	6.2732e-01	0.936788	0
hDel_4210__500	9	6.7871e-01	6.5021e-01	0.945579	0
hDel_3181__3000	13	6.7906e-01	6.2152e-01	0.934415	0
hDel_4405__250	8	6.7975e-01	6.5157e-01	0.945579	0
hDel_1635__1000	11	6.7992e-01	6.4325e-01	0.945012	0
hDel_2952__1000	10	6.7995e-01	6.4944e-01	0.945579	0
hDel_6456__36000	15	6.8148e-01	6.2348e-01	0.934667	0
hDel_330__5750	18	6.8270e-01	6.0282e-01	0.931790	0
hDel_7179__1250	5	6.8329e-01	6.5994e-01	0.947812	0
hDel_3601__250	17	6.8331e-01	6.2109e-01	0.934415	0
hDel_2585__1000	10	6.8332e-01	6.5138e-01	0.945579	0
hDel_494__3500	19	6.8337e-01	5.9535e-01	0.931790	1
hDel_6057__8250	7	6.8348e-01	6.5325e-01	0.945579	0
hDel_7234__1000	11	6.8354e-01	6.5183e-01	0.945579	0
hDel_6949__8500	9	6.8386e-01	6.5365e-01	0.945579	0
hDel_4277__250	9	6.8397e-01	6.5365e-01	0.945579	0
hDel_2781__9250	13	6.8497e-01	6.2950e-01	0.937474	0
hDel_5660__750	21	6.8514e-01	5.7954e-01	0.927769	1
hDel_330__4500	5	6.8533e-01	6.6097e-01	0.947812	0
hDel_2610__1250	11	6.8591e-01	6.5183e-01	0.945579	0
hDel_6854__1000	6	6.8593e-01	6.6928e-01	0.951115	0
hDel_5994__1750	10	6.8602e-01	6.5718e-01	0.946932	0
hDel_2311__5500	10	6.8630e-01	6.5718e-01	0.946932	0
hDel_5595__250	18	6.8669e-01	6.1025e-01	0.933957	0
hDel_1106__500	27	6.8728e-01	5.9234e-01	0.930769	1
hDel_5980__3500	21	6.8799e-01	5.8753e-01	0.929514	1
hDel_5221__7000	11	6.8809e-01	6.5183e-01	0.945579	0
hDel_7044__3000	8	6.8855e-01	6.6098e-01	0.947812	0
hDel_935__750	15	6.8862e-01	6.2648e-01	0.936788	0
hDel_494__2000	5	6.8997e-01	6.6679e-01	0.950859	0
hDel_2248__0	6	6.9058e-01	6.7170e-01	0.951115	0
hDel_1455__500	22	6.9076e-01	5.9697e-01	0.931790	1
hDel_6878__8000	11	6.9081e-01	6.5395e-01	0.945579	0
hDel_6949__1000	8	6.9100e-01	6.6405e-01	0.949772	0
hDel_3897__500	5	6.9139e-01	6.6939e-01	0.951115	0
hDel_1927__7250	19	6.9142e-01	6.0333e-01	0.931790	0
hDel_2902__250	9	6.9147e-01	6.6064e-01	0.947812	0
hDel_1665__2500	6	6.9194e-01	6.7410e-01	0.951965	0
hDel_6878__9500	20	6.9253e-01	6.0647e-01	0.931790	1
hDel_6632__3500	17	6.9287e-01	6.3120e-01	0.938586	0
hDel_5962__5000	11	6.9291e-01	6.5395e-01	0.945579	0
hDel_3900__4500	8	6.9302e-01	6.6561e-01	0.949976	0
hDel_6656__1750	24	6.9308e-01	6.0983e-01	0.933957	1
hDel_6076__750	20	6.9364e-01	6.0647e-01	0.931790	1
hDel_2610__4250	9	6.9376e-01	6.6234e-01	0.948137	0
hDel_7002__1000	14	6.9379e-01	6.3497e-01	0.939568	0
hDel_4479__2000	6	6.9385e-01	6.7649e-01	0.952009	0
hDel_3059__4000	7	6.9403e-01	6.5951e-01	0.947812	0
hDel_1441__7750	6	6.9418e-01	6.7649e-01	0.952009	0
hDel_118__5750	10	6.9454e-01	6.6479e-01	0.949920	0
hDel_7061__5000	7	6.9530e-01	6.6160e-01	0.947890	0
hDel_2497__7250	8	6.9541e-01	6.6865e-01	0.951115	0
hDel_399__1750	17	6.9617e-01	6.3782e-01	0.940737	0
hDel_7235__15750	13	6.9683e-01	6.4230e-01	0.944872	0
hDel_6904__1500	6	6.9710e-01	6.7999e-01	0.952009	0
hDel_1546__1000	6	6.9727e-01	6.7999e-01	0.952009	0
hDel_1003__7750	9	6.9739e-01	6.6234e-01	0.948137	0
hDel_1904__1500	14	6.9759e-01	6.4305e-01	0.945012	0
hDel_647__1000	11	6.9767e-01	6.5811e-01	0.946932	0
hDel_3722__3250	18	6.9813e-01	6.3188e-01	0.938586	0
hDel_71__1500	6	6.9818e-01	6.7999e-01	0.952009	0
hDel_4285__1250	7	6.9845e-01	6.6983e-01	0.951115	0
hDel_3203__750	9	6.9888e-01	6.6922e-01	0.951115	0
hDel_5689__1500	37	6.9890e-01	6.4853e-01	0.945579	1
hDel_76__5750	13	6.9894e-01	6.4727e-01	0.945579	0
hDel_794__5750	13	6.9918e-01	6.4727e-01	0.945579	0
hDel_1441__2250	6	6.9926e-01	6.8112e-01	0.952009	0
hDel_4529__30750	20	6.9943e-01	6.1045e-01	0.933957	1
hDel_4529__9250	22	6.9946e-01	5.9697e-01	0.931790	1
hDel_450__500	5	6.9981e-01	6.8168e-01	0.952009	0
hDel_7044__6000	9	6.9986e-01	6.7089e-01	0.951115	0
hDel_4781__1250	8	6.9991e-01	6.7466e-01	0.951965	0
hDel_2497__7000	8	6.9998e-01	6.7466e-01	0.951965	0
hDel_6410__3750	17	7.0012e-01	6.4433e-01	0.945579	0
hDel_2479__0	5	7.0055e-01	6.8168e-01	0.952009	0
hDel_4157__250	19	7.0120e-01	6.2260e-01	0.934667	0
hDel_5883__500	22	7.0152e-01	5.9697e-01	0.931790	1
hDel_7030__1250	6	7.0209e-01	6.8455e-01	0.952009	0
hDel_5488__4750	24	7.0227e-01	6.1377e-01	0.934019	1
hDel_2354__1500	9	7.0273e-01	6.7591e-01	0.952009	0
hDel_516__43500	15	7.0273e-01	6.4395e-01	0.945579	0
hDel_2823__5250	9	7.0308e-01	6.7591e-01	0.952009	0
hDel_5909__13000	10	7.0319e-01	6.7216e-01	0.951115	0
hDel_6274__3750	11	7.0378e-01	6.7236e-01	0.951115	0
hDel_2823__10500	19	7.0381e-01	6.3001e-01	0.937474	0
hDel_6119__4250	25	7.0457e-01	6.2125e-01	0.934415	1
hDel_2093__12000	11	7.0485e-01	6.7236e-01	0.951115	0
hDel_553__250	19	7.0497e-01	6.3001e-01	0.937474	0
hDel_2610__5750	6	7.0499e-01	6.8684e-01	0.952009	0
hDel_4859__9000	7	7.0531e-01	6.7783e-01	0.952009	0
hDel_7235__17000	10	7.0540e-01	6.7579e-01	0.952009	0
hDel_7227__0	15	7.0558e-01	6.4679e-01	0.945579	0
hDel_4082__1500	36	7.0564e-01	6.4293e-01	0.945012	1
hDel_4284__0	15	7.0585e-01	6.4679e-01	0.945579	0
hDel_6190__8750	5	7.0606e-01	6.8665e-01	0.952009	0
hDel_1066__750	22	7.0607e-01	6.0503e-01	0.931790	1
hDel_2833__1000	9	7.0609e-01	6.7922e-01	0.952009	0
hDel_1927__7000	24	7.0610e-01	6.2168e-01	0.934415	1
hDel_1025__3250	33	7.0611e-01	6.2967e-01	0.937474	1
hDel_1930__1750	6	7.0641e-01	6.9029e-01	0.952571	0
hDel_1385__3750	13	7.0656e-01	6.5472e-01	0.946120	0
hDel_1863__1500	21	7.0659e-01	6.1963e-01	0.934415	1
hDel_3585__4000	12	7.0683e-01	6.7084e-01	0.951115	0
hDel_6899__5000	10	7.0687e-01	6.7935e-01	0.952009	0
hDel_6206__2500	8	7.0689e-01	6.7765e-01	0.952009	0
hDel_6057__1000	8	7.0745e-01	6.7765e-01	0.952009	0
hDel_7061__10000	14	7.0781e-01	6.5098e-01	0.945579	0
hDel_681__750	5	7.0804e-01	6.8863e-01	0.952571	0
hDel_4154__6000	12	7.0860e-01	6.7084e-01	0.951115	0
hDel_2823__14250	5	7.0866e-01	6.9057e-01	0.952571	0
hDel_1997__9250	18	7.0891e-01	6.5230e-01	0.945579	0
hDel_4479__2250	8	7.0912e-01	6.7765e-01	0.952009	0
hDel_251__14250	11	7.0965e-01	6.7236e-01	0.951115	0
hDel_6878__4250	5	7.0982e-01	6.9057e-01	0.952571	0
hDel_251__8500	11	7.0989e-01	6.7236e-01	0.951115	0
hDel_3900__1250	7	7.1011e-01	6.8308e-01	0.952009	0
hDel_4166__2250	10	7.1021e-01	6.8288e-01	0.952009	0
hDel_2311__0	14	7.1065e-01	6.5361e-01	0.945579	0
hDel_4724__4250	8	7.1128e-01	6.7914e-01	0.952009	0
hDel_2613__3750	10	7.1148e-01	6.8288e-01	0.952009	0
hDel_4157__3750	14	7.1195e-01	6.5619e-01	0.946932	0
hDel_1939__7750	5	7.1233e-01	6.9352e-01	0.952571	0
hDel_6274__1000	15	7.1238e-01	6.5795e-01	0.946932	0
hDel_4082__750	29	7.1268e-01	6.2054e-01	0.934415	1
hDel_4543__1500	21	7.1321e-01	6.2367e-01	0.934667	1
hDel_4890__7000	11	7.1365e-01	6.8221e-01	0.952009	0
hDel_2055__4250	9	7.1369e-01	6.8412e-01	0.952009	0
hDel_5140__3250	7	7.1411e-01	6.9085e-01	0.952571	0
hDel_5337__4000	17	7.1466e-01	6.5385e-01	0.945579	0
hDel_774__750	16	7.1486e-01	6.5407e-01	0.945579	0
hDel_3722__500	8	7.1494e-01	6.8496e-01	0.952009	0
hDel_3933__500	15	7.1508e-01	6.5795e-01	0.946932	0
hDel_1003__13250	14	7.1515e-01	6.6131e-01	0.947877	0
hDel_5826__3000	11	7.1521e-01	6.8412e-01	0.952009	0
hDel_6143__2000	22	7.1564e-01	6.1709e-01	0.934415	1
hDel_448__250	11	7.1613e-01	6.8412e-01	0.952009	0
hDel_1117__14500	6	7.1676e-01	6.9971e-01	0.954317	0
hDel_6206__0	12	7.1682e-01	6.8359e-01	0.952009	0
hDel_7002__4750	9	7.1688e-01	6.8651e-01	0.952009	0
hDel_6057__8750	8	7.1700e-01	6.8641e-01	0.952009	0
hDel_5140__2500	22	7.1744e-01	6.2107e-01	0.934415	1
hDel_5845__750	7	7.1795e-01	6.9334e-01	0.952571	0
hDel_7235__11000	13	7.1799e-01	6.6434e-01	0.949788	0
hDel_3388__500	25	7.1820e-01	6.2911e-01	0.937474	1
hDel_6143__1500	26	7.1828e-01	6.3618e-01	0.939568	1
hDel_553__1000	15	7.1829e-01	6.6071e-01	0.947812	0
hDel_2610__7000	7	7.1838e-01	6.9334e-01	0.952571	0
hDel_6088__2500	17	7.1850e-01	6.6315e-01	0.948887	0
hDel_6188__500	22	7.1864e-01	6.2508e-01	0.936308	1
hDel_1284__6250	15	7.1876e-01	6.6071e-01	0.947812	0
hDel_5140__2250	10	7.1904e-01	6.8997e-01	0.952571	0
hDel_3059__1000	7	7.1908e-01	6.9460e-01	0.952571	0
hDel_6002__1000	11	7.1958e-01	6.8985e-01	0.952571	0
hDel_7235__13000	13	7.2001e-01	6.6902e-01	0.951115	0
hDel_6206__4000	7	7.2143e-01	6.9841e-01	0.954317	0
hDel_845__3500	11	7.2150e-01	6.9175e-01	0.952571	0
hDel_5006__750	5	7.2178e-01	7.0222e-01	0.954317	0
hDel_1647__250	13	7.2210e-01	6.7365e-01	0.951965	0
hDel_6137__0	9	7.2211e-01	6.9439e-01	0.952571	0
hDel_2623__1000	7	7.2221e-01	6.9841e-01	0.954317	0
hDel_3294__2500	11	7.2248e-01	6.9363e-01	0.952571	0
hDel_2497__750	11	7.2248e-01	6.9363e-01	0.952571	0
hDel_6008__250	17	7.2263e-01	6.6618e-01	0.950388	0
hDel_2347__4000	15	7.2266e-01	6.6892e-01	0.951115	0
hDel_6456__36500	13	7.2360e-01	6.7820e-01	0.952009	0
hDel_923__5000	20	7.2413e-01	6.4923e-01	0.945579	0
hDel_4205__44000	5	7.2434e-01	7.0320e-01	0.954737	0
hDel_1441__5000	12	7.2450e-01	6.8566e-01	0.952009	0
hDel_4377__0	7	7.2451e-01	7.0343e-01	0.954737	0
hDel_7077__0	19	7.2510e-01	6.6528e-01	0.949920	0
hDel_6651__2000	22	7.2535e-01	6.3713e-01	0.940553	1
hDel_50__3500	21	7.2581e-01	6.3579e-01	0.939568	0
hDel_118__5250	8	7.2599e-01	6.9634e-01	0.953810	0
hDel_2823__8000	9	7.2599e-01	6.9673e-01	0.953810	0
hDel_7234__250	5	7.2602e-01	7.0416e-01	0.954737	0
hDel_5962__6250	6	7.2638e-01	7.0785e-01	0.955059	0
hDel_2497__1500	14	7.2650e-01	6.7388e-01	0.951965	0
