group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_5618__-250	18	1.4130e-01	1.2055e-01	0.986032	1
hDel_1529__500	8	1.4130e-01	1.4454e-01	0.986032	0
hDel_6011__250	9	1.4133e-01	1.4026e-01	0.986032	0
hDel_5804__5250	9	1.4133e-01	1.4026e-01	0.986032	0
hDel_5804__5000	9	1.4133e-01	1.4026e-01	0.986032	0
hDel_4097__7500	10	1.4133e-01	1.2830e-01	0.986032	0
hDel_4097__7750	10	1.4133e-01	1.2830e-01	0.986032	0
hDel_5456__3750	8	1.4138e-01	1.4454e-01	0.986032	0
hDel_5456__3500	8	1.4138e-01	1.4454e-01	0.986032	0
hDel_7097__11250	5	1.4138e-01	1.4145e-01	0.986032	0
hDel_3640__1250	8	1.4147e-01	1.4454e-01	0.986032	0
hDel_6300__1500	5	1.4152e-01	1.4145e-01	0.986032	0
hDel_1011__750	5	1.4152e-01	1.4145e-01	0.986032	0
hDel_1642__0	9	1.4152e-01	1.4026e-01	0.986032	0
hDel_4842__0	9	1.4152e-01	1.4026e-01	0.986032	0
hDel_39__250	6	1.4165e-01	1.4756e-01	0.986032	0
hDel_5359__1500	7	1.4165e-01	1.4638e-01	0.986032	0
hDel_5359__1750	7	1.4165e-01	1.4638e-01	0.986032	0
hDel_820__2500	5	1.4172e-01	1.4145e-01	0.986032	0
hDel_3326__1750	9	1.4174e-01	1.4026e-01	0.986032	0
hDel_7102__1750	6	1.4174e-01	1.4756e-01	0.986032	0
hDel_5962__1250	8	1.4177e-01	1.4454e-01	0.986032	0
hDel_3843__11500	10	1.4181e-01	1.2830e-01	0.986032	0
hDel_3843__11750	10	1.4181e-01	1.2830e-01	0.986032	0
hDel_4222__9000	5	1.4182e-01	1.4145e-01	0.986032	0
hDel_1142__4000	9	1.4193e-01	1.4026e-01	0.986032	0
hDel_955__0	7	1.4195e-01	1.4638e-01	0.986032	0
hDel_2476__4250	8	1.4198e-01	1.4454e-01	0.986032	0
hDel_1884__500	9	1.4207e-01	1.4026e-01	0.986032	0
hDel_1884__250	9	1.4207e-01	1.4026e-01	0.986032	0
hDel_6020__2500	10	1.4207e-01	1.2830e-01	0.986032	0
hDel_6020__2750	10	1.4207e-01	1.2830e-01	0.986032	0
hDel_4013__8250	8	1.4211e-01	1.4454e-01	0.986032	0
hDel_7195__4250	10	1.4213e-01	1.2830e-01	0.986032	0
hDel_7195__4000	10	1.4213e-01	1.2830e-01	0.986032	0
hDel_2639__500	8	1.4215e-01	1.4454e-01	0.986032	0
hDel_2639__250	8	1.4215e-01	1.4454e-01	0.986032	0
hDel_3527__0	6	1.4218e-01	1.4932e-01	0.986032	0
hDel_5370__750	10	1.4223e-01	1.2830e-01	0.986032	0
hDel_3807__1500	10	1.4228e-01	1.2830e-01	0.986032	0
hDel_3807__1250	10	1.4228e-01	1.2830e-01	0.986032	0
hDel_4205__18000	7	1.4229e-01	1.4638e-01	0.986032	0
hDel_5183__1500	9	1.4231e-01	1.4026e-01	0.986032	0
hDel_7044__5750	7	1.4236e-01	1.4638e-01	0.986032	0
hDel_285__3000	10	1.4236e-01	1.2830e-01	0.986032	0
hDel_285__2750	10	1.4236e-01	1.2830e-01	0.986032	0
hDel_6915__1500	9	1.4238e-01	1.4026e-01	0.986032	0
hDel_6140__750	6	1.4245e-01	1.4932e-01	0.986032	0
hDel_2685__0	9	1.4245e-01	1.4026e-01	0.986032	0
hDel_6135__1000	7	1.4245e-01	1.4638e-01	0.986032	0
hDel_3869__48000	10	1.4250e-01	1.2830e-01	0.986032	0
hDel_510__-250	11	1.4250e-01	1.3420e-01	0.986032	0
hDel_4578__3000	5	1.4250e-01	1.4145e-01	0.986032	0
hDel_3588__0	10	1.4255e-01	1.2830e-01	0.986032	0
hDel_3059__16750	5	1.4257e-01	1.4145e-01	0.986032	0
hDel_1997__1250	6	1.4258e-01	1.4932e-01	0.986032	0
hDel_1191__2000	10	1.4260e-01	1.2830e-01	0.986032	0
hDel_1524__4250	6	1.4261e-01	1.4932e-01	0.986032	0
hDel_7179__0	8	1.4262e-01	1.4689e-01	0.986032	0
hDel_5776__2000	6	1.4264e-01	1.4932e-01	0.986032	0
hDel_7237__3250	6	1.4268e-01	1.4932e-01	0.986032	0
hDel_3779__0	10	1.4268e-01	1.2830e-01	0.986032	0
hDel_3668__2750	6	1.4274e-01	1.4932e-01	0.986032	0
hDel_1382__250	8	1.4283e-01	1.4689e-01	0.986032	0
hDel_4011__1250	10	1.4284e-01	1.3120e-01	0.986032	0
hDel_3491__1750	7	1.4285e-01	1.4845e-01	0.986032	0
hDel_3869__54500	9	1.4298e-01	1.4026e-01	0.986032	0
hDel_5924__2000	6	1.4305e-01	1.4932e-01	0.986032	0
hDel_7191__0	8	1.4309e-01	1.4689e-01	0.986032	0
hDel_3321__11000	7	1.4311e-01	1.4845e-01	0.986032	0
hDel_4301__500	7	1.4318e-01	1.4845e-01	0.986032	0
hDel_5359__0	5	1.4319e-01	1.4145e-01	0.986032	0
hDel_3372__500	8	1.4321e-01	1.4689e-01	0.986032	0
hDel_7114__1750	9	1.4331e-01	1.4026e-01	0.986032	0
hDel_5134__-250	15	1.4333e-01	1.2699e-01	0.986032	1
hDel_3924__3500	7	1.4333e-01	1.4845e-01	0.986032	0
hDel_1478__1750	8	1.4338e-01	1.4689e-01	0.986032	0
hDel_6698__3500	5	1.4340e-01	1.4145e-01	0.986032	0
hDel_3423__-250	9	1.4343e-01	1.4026e-01	0.986032	0
hDel_982__250	11	1.4343e-01	1.3420e-01	0.986032	0
hDel_826__3250	7	1.4344e-01	1.4845e-01	0.986032	0
hDel_518__13500	10	1.4345e-01	1.3120e-01	0.986032	0
hDel_518__13250	10	1.4345e-01	1.3120e-01	0.986032	0
hDel_6917__1500	10	1.4350e-01	1.3120e-01	0.986032	0
hDel_4586__1000	7	1.4352e-01	1.4845e-01	0.986032	0
hDel_1940__500	10	1.4356e-01	1.3120e-01	0.986032	0
hDel_4635__-250	14	1.4358e-01	1.3946e-01	0.986032	0
hDel_1759__750	5	1.4367e-01	1.4145e-01	0.986032	0
hDel_1759__1000	5	1.4367e-01	1.4145e-01	0.986032	0
hDel_5498__0	10	1.4372e-01	1.3120e-01	0.986032	0
hDel_1491__3750	8	1.4373e-01	1.4689e-01	0.986032	0
hDel_3869__20000	9	1.4374e-01	1.4026e-01	0.986032	0
hDel_5803__2500	9	1.4379e-01	1.4026e-01	0.986032	0
hDel_3871__750	10	1.4382e-01	1.3120e-01	0.986032	0
hDel_3782__12250	6	1.4388e-01	1.4932e-01	0.986032	0
hDel_3409__0	5	1.4392e-01	1.4145e-01	0.986032	0
hDel_4689__2250	5	1.4396e-01	1.4145e-01	0.986032	0
hDel_2772__22250	5	1.4396e-01	1.4145e-01	0.986032	0
hDel_4204__7500	7	1.4408e-01	1.5045e-01	0.986032	0
hDel_2475__250	10	1.4409e-01	1.3120e-01	0.986032	0
hDel_4672__0	13	1.4411e-01	1.3763e-01	0.986032	0
hDel_4156__250	11	1.4413e-01	1.3420e-01	0.986032	0
hDel_2173__16750	5	1.4414e-01	1.4293e-01	0.986032	0
hDel_2132__500	9	1.4417e-01	1.4026e-01	0.986032	0
hDel_1910__500	6	1.4419e-01	1.4932e-01	0.986032	0
hDel_5242__0	7	1.4434e-01	1.5045e-01	0.986032	0
hDel_5242__250	7	1.4434e-01	1.5045e-01	0.986032	0
hDel_3583__1000	5	1.4440e-01	1.4293e-01	0.986032	0
hDel_562__750	10	1.4440e-01	1.3120e-01	0.986032	0
hDel_5059__4500	8	1.4441e-01	1.4689e-01	0.986032	0
hDel_1720__500	7	1.4441e-01	1.5045e-01	0.986032	0
hDel_7008__0	7	1.4447e-01	1.5045e-01	0.986032	0
hDel_734__0	8	1.4449e-01	1.4689e-01	0.986032	0
hDel_2179__250	8	1.4458e-01	1.4689e-01	0.986032	0
hDel_4927__750	6	1.4460e-01	1.4932e-01	0.986032	0
hDel_4422__1750	8	1.4462e-01	1.4689e-01	0.986032	0
hDel_2697__2750	7	1.4464e-01	1.5045e-01	0.986032	0
hDel_6274__750	7	1.4468e-01	1.5045e-01	0.986032	0
hDel_3262__0	5	1.4469e-01	1.4444e-01	0.986032	0
hDel_6628__250	6	1.4473e-01	1.4932e-01	0.986032	0
hDel_466__2250	8	1.4475e-01	1.4689e-01	0.986032	0
hDel_6185__750	7	1.4475e-01	1.5045e-01	0.986032	0
hDel_6697__0	11	1.4477e-01	1.3420e-01	0.986032	0
hDel_516__55250	8	1.4479e-01	1.4689e-01	0.986032	0
hDel_516__52000	8	1.4483e-01	1.4689e-01	0.986032	0
hDel_4421__7250	10	1.4485e-01	1.3411e-01	0.986032	0
hDel_613__14750	7	1.4488e-01	1.5045e-01	0.986032	0
hDel_613__14500	7	1.4488e-01	1.5045e-01	0.986032	0
hDel_4804__750	9	1.4489e-01	1.4026e-01	0.986032	0
hDel_5838__0	9	1.4494e-01	1.4026e-01	0.986032	0
hDel_5455__1500	8	1.4500e-01	1.4689e-01	0.986032	0
hDel_3572__-250	11	1.4500e-01	1.3420e-01	0.986032	0
hDel_5025__21500	10	1.4504e-01	1.3411e-01	0.986032	0
hDel_5025__21750	10	1.4504e-01	1.3411e-01	0.986032	0
hDel_3005__-250	16	1.4508e-01	1.2614e-01	0.986032	1
hDel_6990__250	7	1.4509e-01	1.5045e-01	0.986032	0
hDel_4205__20000	10	1.4509e-01	1.3411e-01	0.986032	0
hDel_3822__250	5	1.4512e-01	1.4444e-01	0.986032	0
hDel_354__4000	9	1.4517e-01	1.4026e-01	0.986032	0
hDel_5905__250	11	1.4518e-01	1.3420e-01	0.986032	0
hDel_590__2500	5	1.4521e-01	1.4444e-01	0.986032	0
hDel_4524__15500	9	1.4522e-01	1.4026e-01	0.986032	0
hDel_2942__1750	8	1.4526e-01	1.4689e-01	0.986032	0
hDel_4148__0	11	1.4529e-01	1.3420e-01	0.986032	0
hDel_6206__750	9	1.4534e-01	1.4026e-01	0.986032	0
hDel_4479__6500	8	1.4538e-01	1.4689e-01	0.986032	0
hDel_779__5500	9	1.4541e-01	1.4026e-01	0.986032	0
hDel_5502__250	6	1.4544e-01	1.5109e-01	0.986032	0
hDel_7002__1000	8	1.4547e-01	1.4689e-01	0.986032	0
hDel_7172__1000	8	1.4547e-01	1.4689e-01	0.986032	0
hDel_692__1500	7	1.4550e-01	1.5045e-01	0.986032	0
hDel_7021__41000	5	1.4555e-01	1.4444e-01	0.986032	0
hDel_1770__2000	7	1.4572e-01	1.5045e-01	0.986032	0
hDel_3181__5000	7	1.4576e-01	1.5045e-01	0.986032	0
hDel_3181__5250	7	1.4576e-01	1.5045e-01	0.986032	0
hDel_397__250	7	1.4583e-01	1.5045e-01	0.986032	0
hDel_2361__250	6	1.4585e-01	1.5109e-01	0.986032	0
hDel_3846__1250	5	1.4588e-01	1.4589e-01	0.986032	0
hDel_5314__6000	8	1.4594e-01	1.4922e-01	0.986032	0
hDel_6367__4250	6	1.4598e-01	1.5109e-01	0.986032	0
hDel_3212__250	6	1.4601e-01	1.5109e-01	0.986032	0
hDel_3463__-250	8	1.4602e-01	1.4922e-01	0.986032	0
hDel_3373__25000	6	1.4608e-01	1.5109e-01	0.986032	0
hDel_7107__5500	6	1.4611e-01	1.5109e-01	0.986032	0
hDel_1331__11000	9	1.4613e-01	1.4026e-01	0.986032	0
hDel_7120__0	10	1.4618e-01	1.3411e-01	0.986032	0
hDel_7155__5250	7	1.4620e-01	1.5045e-01	0.986032	0
hDel_3379__14000	6	1.4622e-01	1.5109e-01	0.986032	0
hDel_2809__250	8	1.4623e-01	1.4922e-01	0.986032	0
hDel_1497__1250	9	1.4625e-01	1.4026e-01	0.986032	0
hDel_688__2000	9	1.4625e-01	1.4026e-01	0.986032	0
hDel_688__2250	9	1.4625e-01	1.4026e-01	0.986032	0
hDel_4944__250	7	1.4628e-01	1.5045e-01	0.986032	0
hDel_5738__49750	6	1.4633e-01	1.5109e-01	0.986032	0
hDel_1727__2000	9	1.4646e-01	1.4026e-01	0.986032	0
hDel_2403__500	7	1.4650e-01	1.5045e-01	0.986032	0
hDel_3945__0	13	1.4651e-01	1.4136e-01	0.986032	0
hDel_516__13000	8	1.4653e-01	1.4922e-01	0.986032	0
hDel_3402__10500	9	1.4656e-01	1.4026e-01	0.986032	0
hDel_3501__-250	11	1.4657e-01	1.3420e-01	0.986032	0
hDel_7011__2750	10	1.4657e-01	1.3411e-01	0.986032	0
hDel_797__-250	5	1.4657e-01	1.4589e-01	0.986032	0
hDel_797__0	5	1.4657e-01	1.4589e-01	0.986032	0
hDel_269__0	13	1.4658e-01	1.4136e-01	0.986032	0
hDel_5470__0	12	1.4660e-01	1.4171e-01	0.986032	0
hDel_525__1000	7	1.4669e-01	1.5045e-01	0.986032	0
hDel_4644__1500	6	1.4672e-01	1.5286e-01	0.986032	0
hDel_4595__-250	15	1.4673e-01	1.4412e-01	0.986032	1
hDel_4421__5500	10	1.4673e-01	1.3411e-01	0.986032	0
hDel_1580__0	8	1.4674e-01	1.4922e-01	0.986032	0
hDel_4724__2500	5	1.4679e-01	1.4589e-01	0.986032	0
hDel_826__2250	6	1.4681e-01	1.5286e-01	0.986032	0
hDel_826__2000	6	1.4681e-01	1.5286e-01	0.986032	0
hDel_400__7750	7	1.4684e-01	1.5045e-01	0.986032	0
hDel_4418__4750	10	1.4689e-01	1.3411e-01	0.986032	0
hDel_2775__7750	10	1.4694e-01	1.3411e-01	0.986032	0
hDel_6359__6500	6	1.4696e-01	1.5286e-01	0.986032	0
hDel_4859__3500	5	1.4696e-01	1.4589e-01	0.986032	0
hDel_3868__0	8	1.4697e-01	1.4922e-01	0.986032	0
hDel_4207__0	9	1.4699e-01	1.4026e-01	0.986032	0
hDel_5908__3250	10	1.4699e-01	1.3411e-01	0.986032	0
hDel_7021__43250	5	1.4700e-01	1.4589e-01	0.986032	0
hDel_2823__10000	5	1.4703e-01	1.4589e-01	0.986032	0
hDel_7048__-250	7	1.4704e-01	1.5045e-01	0.986032	0
hDel_2114__0	16	1.4710e-01	1.2614e-01	0.986032	1
hDel_6418__158000	5	1.4711e-01	1.4589e-01	0.986032	0
hDel_6191__1500	8	1.4712e-01	1.4922e-01	0.986032	0
hDel_5976__750	5	1.4714e-01	1.4589e-01	0.986032	0
hDel_6057__6500	8	1.4721e-01	1.4922e-01	0.986032	0
hDel_4097__8000	10	1.4726e-01	1.3411e-01	0.986032	0
hDel_4630__750	7	1.4728e-01	1.5045e-01	0.986032	0
hDel_6425__2250	8	1.4729e-01	1.4922e-01	0.986032	0
hDel_6540__750	7	1.4732e-01	1.5045e-01	0.986032	0
hDel_4391__0	12	1.4732e-01	1.4171e-01	0.986032	0
hDel_7210__0	13	1.4733e-01	1.4136e-01	0.986032	0
hDel_1789__250	12	1.4742e-01	1.4171e-01	0.986032	0
hDel_3755__250	7	1.4745e-01	1.5045e-01	0.986032	0
hDel_2823__13750	9	1.4751e-01	1.4026e-01	0.986032	0
hDel_5049__250	10	1.4752e-01	1.3411e-01	0.986032	0
hDel_5049__0	10	1.4752e-01	1.3411e-01	0.986032	0
hDel_3456__6250	5	1.4754e-01	1.4737e-01	0.986032	0
hDel_780__2500	5	1.4757e-01	1.4737e-01	0.986032	0
hDel_1317__0	10	1.4757e-01	1.3411e-01	0.986032	0
hDel_3507__0	8	1.4763e-01	1.5153e-01	0.986032	0
hDel_2093__10000	7	1.4767e-01	1.5045e-01	0.986032	0
hDel_6456__50750	7	1.4767e-01	1.5045e-01	0.986032	0
hDel_3184__0	11	1.4776e-01	1.3420e-01	0.986032	0
hDel_789__250	7	1.4778e-01	1.5045e-01	0.986032	0
hDel_4476__1000	9	1.4779e-01	1.4285e-01	0.986032	0
hDel_4283__250	8	1.4780e-01	1.5153e-01	0.986032	0
hDel_4283__500	8	1.4780e-01	1.5153e-01	0.986032	0
hDel_2004__250	6	1.4790e-01	1.5286e-01	0.986032	0
hDel_7021__28750	7	1.4791e-01	1.5045e-01	0.986032	0
hDel_2893__250	7	1.4795e-01	1.5045e-01	0.986032	0
hDel_2893__0	7	1.4795e-01	1.5045e-01	0.986032	0
hDel_4479__7250	9	1.4803e-01	1.4285e-01	0.986032	0
hDel_613__0	7	1.4805e-01	1.5045e-01	0.986032	0
hDel_613__250	7	1.4805e-01	1.5045e-01	0.986032	0
hDel_4700__1250	6	1.4806e-01	1.5286e-01	0.986032	0
hDel_4610__1000	8	1.4810e-01	1.5153e-01	0.986032	0
hDel_6456__39250	6	1.4813e-01	1.5286e-01	0.986032	0
hDel_3248__750	7	1.4814e-01	1.5045e-01	0.986032	0
hDel_7021__24500	7	1.4818e-01	1.5045e-01	0.986032	0
hDel_7021__24750	7	1.4818e-01	1.5045e-01	0.986032	0
hDel_2000__250	6	1.4819e-01	1.5286e-01	0.986032	0
hDel_3791__250	10	1.4821e-01	1.3705e-01	0.986032	0
hDel_1519__500	8	1.4822e-01	1.5153e-01	0.986032	0
hDel_5072__0	10	1.4826e-01	1.3705e-01	0.986032	0
hDel_2775__7250	5	1.4830e-01	1.4882e-01	0.986032	0
hDel_3059__15750	5	1.4830e-01	1.4882e-01	0.986032	0
hDel_5980__4000	10	1.4831e-01	1.3705e-01	0.986032	0
hDel_5980__3750	10	1.4831e-01	1.3705e-01	0.986032	0
hDel_4979__2750	9	1.4834e-01	1.4285e-01	0.986032	0
hDel_2610__4000	5	1.4834e-01	1.4882e-01	0.986032	0
hDel_1570__250	10	1.4837e-01	1.3705e-01	0.986032	0
hDel_2270__0	5	1.4840e-01	1.4882e-01	0.986032	0
hDel_6784__8500	9	1.4841e-01	1.4285e-01	0.986032	0
hDel_5398__1250	8	1.4848e-01	1.5153e-01	0.986032	0
hDel_5826__13000	5	1.4850e-01	1.4882e-01	0.986032	0
hDel_2179__4500	7	1.4851e-01	1.5045e-01	0.986032	0
hDel_769__250	6	1.4851e-01	1.5286e-01	0.986032	0
hDel_1253__250	6	1.4861e-01	1.5286e-01	0.986032	0
hDel_5068__8000	10	1.4868e-01	1.3705e-01	0.986032	0
hDel_5068__7750	10	1.4868e-01	1.3705e-01	0.986032	0
hDel_2887__250	9	1.4870e-01	1.4285e-01	0.986032	0
hDel_5506__750	5	1.4872e-01	1.4882e-01	0.986032	0
hDel_453__1750	10	1.4873e-01	1.3705e-01	0.986032	0
hDel_4486__4000	9	1.4874e-01	1.4285e-01	0.986032	0
hDel_7097__6750	8	1.4877e-01	1.5153e-01	0.986032	0
hDel_7097__6500	8	1.4877e-01	1.5153e-01	0.986032	0
hDel_471__1250	5	1.4883e-01	1.4882e-01	0.986032	0
hDel_3379__22500	9	1.4884e-01	1.4285e-01	0.986032	0
hDel_5180__12000	8	1.4886e-01	1.5153e-01	0.986032	0
hDel_3488__0	10	1.4889e-01	1.3705e-01	0.986032	0
hDel_2055__1000	8	1.4890e-01	1.5153e-01	0.986032	0
hDel_6614__250	7	1.4894e-01	1.5045e-01	0.986032	0
hDel_5502__500	7	1.4894e-01	1.5045e-01	0.986032	0
hDel_3331__2500	8	1.4894e-01	1.5153e-01	0.986032	0
hDel_4110__500	7	1.4899e-01	1.5045e-01	0.986032	0
hDel_3346__3000	10	1.4905e-01	1.3705e-01	0.986032	0
hDel_1117__1500	7	1.4907e-01	1.5045e-01	0.986032	0
hDel_5823__0	5	1.4909e-01	1.4882e-01	0.986032	0
hDel_2349__250	8	1.4924e-01	1.5616e-01	0.986032	0
hDel_2349__0	8	1.4924e-01	1.5616e-01	0.986032	0
hDel_1594__0	12	1.4925e-01	1.4171e-01	0.986032	0
hDel_7106__1000	5	1.4925e-01	1.4882e-01	0.986032	0
hDel_4528__-250	14	1.4932e-01	1.4349e-01	0.986032	0
hDel_3865__0	5	1.4933e-01	1.4882e-01	0.986032	0
hDel_6485__250	10	1.4942e-01	1.3705e-01	0.986032	0
hDel_1550__0	8	1.4945e-01	1.5616e-01	0.986032	0
hDel_6090__1000	5	1.4947e-01	1.4882e-01	0.986032	0
hDel_5931__0	10	1.4947e-01	1.3705e-01	0.986032	0
hDel_2091__3250	5	1.4951e-01	1.4882e-01	0.986032	0
hDel_1516__500	10	1.4952e-01	1.3705e-01	0.986032	0
hDel_1516__750	10	1.4952e-01	1.3705e-01	0.986032	0
hDel_3765__1750	10	1.4963e-01	1.3705e-01	0.986032	0
hDel_7096__4750	6	1.4966e-01	1.5460e-01	0.986032	0
hDel_2772__23750	10	1.4974e-01	1.3705e-01	0.986032	0
hDel_2772__23500	10	1.4974e-01	1.3705e-01	0.986032	0
hDel_3373__13000	10	1.4979e-01	1.3705e-01	0.986032	0
hDel_3373__13250	10	1.4979e-01	1.3705e-01	0.986032	0
hDel_7107__3750	10	1.4984e-01	1.3705e-01	0.986032	0
hDel_1483__0	10	1.4989e-01	1.3705e-01	0.986032	0
hDel_4660__750	9	1.4993e-01	1.4285e-01	0.986032	0
hDel_3740__20250	10	1.4995e-01	1.3705e-01	0.986032	0
hDel_2349__1000	6	1.4995e-01	1.5460e-01	0.986032	0
hDel_6412__4500	5	1.4995e-01	1.5029e-01	0.986032	0
hDel_6394__31500	5	1.5003e-01	1.5029e-01	0.986032	0
hDel_1611__500	8	1.5004e-01	1.5616e-01	0.986032	0
hDel_4563__1000	6	1.5008e-01	1.5460e-01	0.986032	0
hDel_5350__0	8	1.5009e-01	1.5616e-01	0.986032	0
hDel_730__1750	7	1.5011e-01	1.5648e-01	0.986032	0
hDel_6951__3250	8	1.5017e-01	1.5616e-01	0.986032	0
hDel_2425__3500	5	1.5018e-01	1.5029e-01	0.986032	0
hDel_1682__5000	9	1.5022e-01	1.4285e-01	0.986032	0
hDel_1646__1750	8	1.5023e-01	1.5616e-01	0.986032	0
hDel_1646__1500	8	1.5023e-01	1.5616e-01	0.986032	0
hDel_5670__23500	8	1.5030e-01	1.5616e-01	0.986032	0
hDel_5738__117250	5	1.5031e-01	1.5029e-01	0.986032	0
hDel_495__0	7	1.5033e-01	1.5648e-01	0.986032	0
hDel_3480__1750	8	1.5034e-01	1.5616e-01	0.986032	0
hDel_5045__750	5	1.5035e-01	1.5029e-01	0.986032	0
hDel_1338__-250	9	1.5038e-01	1.4547e-01	0.986032	0
hDel_176__2000	9	1.5045e-01	1.4547e-01	0.986032	0
hDel_3006__250	7	1.5048e-01	1.5648e-01	0.986032	0
hDel_2776__750	5	1.5048e-01	1.5029e-01	0.986032	0
hDel_6391__3250	9	1.5050e-01	1.4547e-01	0.986032	0
hDel_630__-250	6	1.5051e-01	1.5460e-01	0.986032	0
hDel_5049__5000	6	1.5051e-01	1.5460e-01	0.986032	0
hDel_5909__2000	6	1.5062e-01	1.5460e-01	0.986032	0
hDel_5371__0	8	1.5064e-01	1.5616e-01	0.986032	0
hDel_5888__500	9	1.5064e-01	1.4547e-01	0.986032	0
hDel_6602__500	5	1.5064e-01	1.5029e-01	0.986032	0
hDel_7063__250	6	1.5065e-01	1.5460e-01	0.986032	0
hDel_4982__4000	10	1.5068e-01	1.4287e-01	0.986032	0
hDel_3185__1000	7	1.5074e-01	1.5648e-01	0.986032	0
hDel_7119__14750	6	1.5076e-01	1.5460e-01	0.986032	0
hDel_3521__2000	6	1.5084e-01	1.5460e-01	0.986032	0
hDel_6849__1000	8	1.5085e-01	1.5616e-01	0.986032	0
hDel_4443__1250	5	1.5086e-01	1.5029e-01	0.986032	0
hDel_3188__1000	5	1.5089e-01	1.5029e-01	0.986032	0
hDel_3188__750	5	1.5089e-01	1.5029e-01	0.986032	0
hDel_2179__3250	10	1.5089e-01	1.4287e-01	0.986032	0
hDel_2179__3000	10	1.5089e-01	1.4287e-01	0.986032	0
hDel_7030__250	6	1.5091e-01	1.5460e-01	0.986032	0
hDel_4690__2250	9	1.5093e-01	1.4811e-01	0.986032	0
hDel_4190__1250	7	1.5094e-01	1.5648e-01	0.986032	0
hDel_4190__1500	7	1.5094e-01	1.5648e-01	0.986032	0
hDel_6490__0	13	1.5095e-01	1.4883e-01	0.986032	0
hDel_6097__-250	7	1.5100e-01	1.5648e-01	0.986032	0
hDel_354__750	9	1.5100e-01	1.4811e-01	0.986032	0
hDel_5086__1000	5	1.5107e-01	1.5029e-01	0.986032	0
hDel_5086__1250	5	1.5107e-01	1.5029e-01	0.986032	0
hDel_5910__0	10	1.5116e-01	1.4287e-01	0.986032	0
hDel_1394__21500	6	1.5118e-01	1.5633e-01	0.986032	0
hDel_4084__250	10	1.5121e-01	1.4287e-01	0.986032	0
hDel_4084__500	10	1.5121e-01	1.4287e-01	0.986032	0
hDel_4047__250	7	1.5125e-01	1.5648e-01	0.986032	0
hDel_2293__500	8	1.5129e-01	1.5616e-01	0.986032	0
hDel_2293__250	8	1.5129e-01	1.5616e-01	0.986032	0
hDel_5330__1500	5	1.5134e-01	1.5029e-01	0.986032	0
hDel_5330__1750	5	1.5134e-01	1.5029e-01	0.986032	0
hDel_2422__500	5	1.5139e-01	1.5029e-01	0.986032	0
hDel_6605__750	9	1.5140e-01	1.4811e-01	0.986032	0
hDel_49__250	5	1.5142e-01	1.5029e-01	0.986032	0
hDel_4294__250	7	1.5146e-01	1.5846e-01	0.986032	0
hDel_4486__1500	7	1.5146e-01	1.5846e-01	0.986032	0
hDel_4863__500	5	1.5147e-01	1.5029e-01	0.986032	0
hDel_2746__0	9	1.5150e-01	1.4811e-01	0.986032	0
hDel_1145__250	5	1.5151e-01	1.5029e-01	0.986032	0
hDel_4097__3250	9	1.5157e-01	1.4811e-01	0.986032	0
hDel_1366__5500	6	1.5162e-01	1.5633e-01	0.986032	0
hDel_4009__750	6	1.5162e-01	1.5633e-01	0.986032	0
hDel_168__500	7	1.5163e-01	1.5846e-01	0.986032	0
hDel_6980__0	10	1.5173e-01	1.4573e-01	0.986032	0
hDel_96__0	6	1.5193e-01	1.5633e-01	0.986032	0
hDel_3432__500	9	1.5195e-01	1.5069e-01	0.986032	0
hDel_5722__750	5	1.5195e-01	1.5176e-01	0.986032	0
hDel_2595__750	10	1.5205e-01	1.4573e-01	0.986032	0
hDel_6262__250	8	1.5213e-01	1.5843e-01	0.986032	0
hDel_4229__3250	8	1.5213e-01	1.5843e-01	0.986032	0
hDel_1352__0	9	1.5216e-01	1.5329e-01	0.986032	0
hDel_5562__27250	8	1.5220e-01	1.5843e-01	0.986032	0
hDel_1738__1000	10	1.5221e-01	1.4856e-01	0.986032	0
hDel_4529__250	8	1.5224e-01	1.5843e-01	0.986032	0
hDel_5593__0	6	1.5224e-01	1.5633e-01	0.986032	0
hDel_5509__3250	5	1.5227e-01	1.5176e-01	0.986032	0
hDel_6458__1250	6	1.5232e-01	1.5633e-01	0.986032	0
hDel_1892__1250	8	1.5232e-01	1.5843e-01	0.986032	0
hDel_3357__1000	7	1.5235e-01	1.6050e-01	0.986032	0
hDel_7237__4250	9	1.5235e-01	1.5329e-01	0.986032	0
hDel_7237__4500	9	1.5235e-01	1.5329e-01	0.986032	0
hDel_5360__0	6	1.5237e-01	1.5633e-01	0.986032	0
hDel_577__3000	5	1.5238e-01	1.5176e-01	0.986032	0
hDel_3869__91500	8	1.5239e-01	1.5843e-01	0.986032	0
hDel_935__3750	6	1.5243e-01	1.5633e-01	0.986032	0
hDel_3429__19500	9	1.5244e-01	1.5329e-01	0.986032	0
hDel_36__0	8	1.5245e-01	1.5843e-01	0.986032	0
hDel_6408__0	12	1.5246e-01	1.4515e-01	0.986032	0
hDel_6408__250	12	1.5246e-01	1.4515e-01	0.986032	0
hDel_6394__43000	5	1.5251e-01	1.5176e-01	0.986032	0
hDel_3380__5500	8	1.5253e-01	1.5843e-01	0.986032	0
hDel_2175__2250	9	1.5254e-01	1.5329e-01	0.986032	0
hDel_2290__1000	7	1.5255e-01	1.6252e-01	0.986032	0
hDel_2613__7750	10	1.5257e-01	1.4856e-01	0.986032	0
